name,port,protocol
shivahose,1549,TCP
shivasound,1549,UDP
3m-image-lm,1550,TCP
3m-image-lm,1550,UDP
hecmtl-db,1551,TCP
hecmtl-db,1551,UDP
pciarray,1552,TCP
pciarray,1552,UDP
sna-cs,1553,TCP
sna-cs,1553,UDP
caci-lm,1554,TCP
caci-lm,1554,UDP
livelan,1555,TCP
livelan,1555,UDP
veritas-pbx,1556,TCP
veritas_pbx,1556,TCP
veritas-pbx,1556,UDP
veritas_pbx,1556,UDP
arbortext-lm,1557,TCP
arbortext-lm,1557,UDP
xingmpeg,1558,TCP
xingmpeg,1558,UDP
web2host,1559,TCP
web2host,1559,UDP
asci-val,1560,TCP
asci-val,1560,UDP
facilityview,1561,TCP
facilityview,1561,UDP
pconnectmgr,1562,TCP
pconnectmgr,1562,UDP
cadabra-lm,1563,TCP
cadabra-lm,1563,UDP
pay-per-view,1564,TCP
pay-per-view,1564,UDP
winddlb,1565,TCP
winddlb,1565,UDP
corelvideo,1566,TCP
corelvideo,1566,UDP
jlicelmd,1567,TCP
jlicelmd,1567,UDP
tsspmap,1568,TCP
tsspmap,1568,UDP
ets,1569,TCP
ets,1569,UDP
orbixd,1570,TCP
orbixd,1570,UDP
rdb-dbs-disp,1571,TCP
rdb-dbs-disp,1571,UDP
chip-lm,1572,TCP
chip-lm,1572,UDP
itscomm-ns,1573,TCP
itscomm-ns,1573,UDP
mvel-lm,1574,TCP
mvel-lm,1574,UDP
oraclenames,1575,TCP
oraclenames,1575,UDP
moldflow-lm,1576,TCP
moldflow-lm,1576,UDP
hypercube-lm,1577,TCP
hypercube-lm,1577,UDP
jacobus-lm,1578,TCP
jacobus-lm,1578,UDP
ioc-sea-lm,1579,TCP
ioc-sea-lm,1579,UDP
tn-tl-r1,1580,TCP
tn-tl-r2,1580,UDP
mil-2045-47001,1581,TCP
mil-2045-47001,1581,UDP
msims,1582,TCP
msims,1582,UDP
simbaexpress,1583,TCP
simbaexpress,1583,UDP
tn-tl-fd2,1584,TCP
tn-tl-fd2,1584,UDP
intv,1585,TCP
intv,1585,UDP
ibm-abtact,1586,TCP
ibm-abtact,1586,UDP
pra-elmd,1587,TCP
pra_elmd,1587,TCP
pra-elmd,1587,UDP
pra_elmd,1587,UDP
triquest-lm,1588,TCP
triquest-lm,1588,UDP
vqp,1589,TCP
vqp,1589,UDP
gemini-lm,1590,TCP
gemini-lm,1590,UDP
ncpm-pm,1591,TCP
ncpm-pm,1591,UDP
commonspace,1592,TCP
commonspace,1592,UDP
mainsoft-lm,1593,TCP
mainsoft-lm,1593,UDP
sixtrak,1594,TCP
sixtrak,1594,UDP
radio,1595,TCP
radio,1595,UDP
radio-sm,1596,TCP
radio-bc,1596,UDP
orbplus-iiop,1597,TCP
orbplus-iiop,1597,UDP
picknfs,1598,TCP
picknfs,1598,UDP
simbaservices,1599,TCP
simbaservices,1599,UDP
issd,1600,TCP
issd,1600,UDP
aas,1601,TCP
aas,1601,UDP
inspect,1602,TCP
inspect,1602,UDP
picodbc,1603,TCP
picodbc,1603,UDP
icabrowser,1604,TCP
icabrowser,1604,UDP
slp,1605,TCP
slp,1605,UDP
slm-api,1606,TCP
slm-api,1606,UDP
stt,1607,TCP
stt,1607,UDP
smart-lm,1608,TCP
smart-lm,1608,UDP
isysg-lm,1609,TCP
isysg-lm,1609,UDP
taurus-wh,1610,TCP
taurus-wh,1610,UDP
ill,1611,TCP
ill,1611,UDP
netbill-trans,1612,TCP
netbill-trans,1612,UDP
netbill-keyrep,1613,TCP
netbill-keyrep,1613,UDP
netbill-cred,1614,TCP
netbill-cred,1614,UDP
netbill-auth,1615,TCP
netbill-auth,1615,UDP
netbill-prod,1616,TCP
netbill-prod,1616,UDP
nimrod-agent,1617,TCP
nimrod-agent,1617,UDP
skytelnet,1618,TCP
skytelnet,1618,UDP
xs-openstorage,1619,TCP
xs-openstorage,1619,UDP
faxportwinport,1620,TCP
faxportwinport,1620,UDP
softdataphone,1621,TCP
softdataphone,1621,UDP
ontime,1622,TCP
ontime,1622,UDP
jaleosnd,1623,TCP
jaleosnd,1623,UDP
udp-sr-port,1624,TCP
udp-sr-port,1624,UDP
svs-omagent,1625,TCP
svs-omagent,1625,UDP
shockwave,1626,TCP
shockwave,1626,UDP
t128-gateway,1627,TCP
t128-gateway,1627,UDP
lontalk-norm,1628,TCP
lontalk-norm,1628,UDP
lontalk-urgnt,1629,TCP
lontalk-urgnt,1629,UDP
oraclenet8cman,1630,TCP
oraclenet8cman,1630,UDP
visitview,1631,TCP
visitview,1631,UDP
pammratc,1632,TCP
pammratc,1632,UDP
pammrpc,1633,TCP
pammrpc,1633,UDP
loaprobe,1634,TCP
loaprobe,1634,UDP
edb-server1,1635,TCP
edb-server1,1635,UDP
isdc,1636,TCP
isdc,1636,UDP
islc,1637,TCP
islc,1637,UDP
ismc,1638,TCP
ismc,1638,UDP
cert-initiator,1639,TCP
cert-initiator,1639,UDP
cert-responder,1640,TCP
cert-responder,1640,UDP
invision,1641,TCP
invision,1641,UDP
isis-am,1642,TCP
isis-am,1642,UDP
isis-ambc,1643,TCP
isis-ambc,1643,UDP
saiseh,1644,TCP
saiseh,1644,UDP
sightline,1645,TCP
sightline,1645,UDP
sa-msg-port,1646,TCP
sa-msg-port,1646,UDP
rsap,1647,TCP
rsap,1647,UDP
concurrent-lm,1648,TCP
concurrent-lm,1648,UDP
kermit,1649,TCP
kermit,1649,UDP
nkd,1650,TCP
nkd,1650,UDP
shiva-confsrvr,1651,TCP
shiva_confsrvr,1651,TCP
shiva-confsrvr,1651,UDP
shiva_confsrvr,1651,UDP
xnmp,1652,TCP
xnmp,1652,UDP
alphatech-lm,1653,TCP
alphatech-lm,1653,UDP
stargatealerts,1654,TCP
stargatealerts,1654,UDP
dec-mbadmin,1655,TCP
dec-mbadmin,1655,UDP
dec-mbadmin-h,1656,TCP
dec-mbadmin-h,1656,UDP
fujitsu-mmpdc,1657,TCP
fujitsu-mmpdc,1657,UDP
sixnetudr,1658,TCP
sixnetudr,1658,UDP
sg-lm,1659,TCP
sg-lm,1659,UDP
skip-mc-gikreq,1660,TCP
skip-mc-gikreq,1660,UDP
netview-aix-1,1661,TCP
netview-aix-1,1661,UDP
netview-aix-2,1662,TCP
netview-aix-2,1662,UDP
netview-aix-3,1663,TCP
netview-aix-3,1663,UDP
netview-aix-4,1664,TCP
netview-aix-4,1664,UDP
netview-aix-5,1665,TCP
netview-aix-5,1665,UDP
netview-aix-6,1666,TCP
netview-aix-6,1666,UDP
netview-aix-7,1667,TCP
netview-aix-7,1667,UDP
netview-aix-8,1668,TCP
netview-aix-8,1668,UDP
netview-aix-9,1669,TCP
netview-aix-9,1669,UDP
netview-aix-10,1670,TCP
netview-aix-10,1670,UDP
netview-aix-11,1671,TCP
netview-aix-11,1671,UDP
netview-aix-12,1672,TCP
netview-aix-12,1672,UDP
proshare-mc-1,1673,TCP
proshare-mc-1,1673,UDP
proshare-mc-2,1674,TCP
proshare-mc-2,1674,UDP
pdp,1675,TCP
pdp,1675,UDP
netcomm1,1676,TCP
netcomm2,1676,UDP
groupwise,1677,TCP
groupwise,1677,UDP
prolink,1678,TCP
prolink,1678,UDP
darcorp-lm,1679,TCP
darcorp-lm,1679,UDP
microcom-sbp,1680,TCP
microcom-sbp,1680,UDP
sd-elmd,1681,TCP
sd-elmd,1681,UDP
lanyon-lantern,1682,TCP
lanyon-lantern,1682,UDP
ncpm-hip,1683,TCP
ncpm-hip,1683,UDP
snaresecure,1684,TCP
snaresecure,1684,UDP
n2nremote,1685,TCP
n2nremote,1685,UDP
cvmon,1686,TCP
cvmon,1686,UDP
nsjtp-ctrl,1687,TCP
nsjtp-ctrl,1687,UDP
nsjtp-data,1688,TCP
nsjtp-data,1688,UDP
firefox,1689,TCP
firefox,1689,UDP
ng-umds,1690,TCP
ng-umds,1690,UDP
empire-empuma,1691,TCP
empire-empuma,1691,UDP
sstsys-lm,1692,TCP
sstsys-lm,1692,UDP
rrirtr,1693,TCP
rrirtr,1693,UDP
rrimwm,1694,TCP
rrimwm,1694,UDP
rrilwm,1695,TCP
rrilwm,1695,UDP
rrifmm,1696,TCP
rrifmm,1696,UDP
rrisat,1697,TCP
rrisat,1697,UDP
rsvp-encap-1,1698,TCP
rsvp-encap-1,1698,UDP
rsvp-encap-2,1699,TCP
rsvp-encap-2,1699,UDP
mps-raft,1700,TCP
mps-raft,1700,UDP
l2f,1701,TCP
l2f,1701,UDP
l2tp,1701,TCP
l2tp,1701,UDP
deskshare,1702,TCP
deskshare,1702,UDP
hb-engine,1703,TCP
hb-engine,1703,UDP
bcs-broker,1704,TCP
bcs-broker,1704,UDP
slingshot,1705,TCP
slingshot,1705,UDP
jetform,1706,TCP
jetform,1706,UDP
vdmplay,1707,TCP
vdmplay,1707,UDP
gat-lmd,1708,TCP
gat-lmd,1708,UDP
centra,1709,TCP
centra,1709,UDP
impera,1710,TCP
impera,1710,UDP
pptconference,1711,TCP
pptconference,1711,UDP
registrar,1712,TCP
registrar,1712,UDP
conferencetalk,1713,TCP
conferencetalk,1713,UDP
sesi-lm,1714,TCP
sesi-lm,1714,UDP
houdini-lm,1715,TCP
houdini-lm,1715,UDP
xmsg,1716,TCP
xmsg,1716,UDP
fj-hdnet,1717,TCP
fj-hdnet,1717,UDP
h323gatedisc,1718,TCP
h323gatedisc,1718,UDP
h323gatestat,1719,TCP
h323gatestat,1719,UDP
h323hostcall,1720,TCP
h323hostcall,1720,UDP
h323hostcall,1720,SCTP
caicci,1721,TCP
caicci,1721,UDP
hks-lm,1722,TCP
hks-lm,1722,UDP
pptp,1723,TCP
pptp,1723,UDP
csbphonemaster,1724,TCP
csbphonemaster,1724,UDP
iden-ralp,1725,TCP
iden-ralp,1725,UDP
iberiagames,1726,TCP
iberiagames,1726,UDP
winddx,1727,TCP
winddx,1727,UDP
telindus,1728,TCP
telindus,1728,UDP
citynl,1729,TCP
citynl,1729,UDP
roketz,1730,TCP
roketz,1730,UDP
msiccp,1731,TCP
msiccp,1731,UDP
proxim,1732,TCP
proxim,1732,UDP
siipat,1733,TCP
siipat,1733,UDP
cambertx-lm,1734,TCP
cambertx-lm,1734,UDP
privatechat,1735,TCP
privatechat,1735,UDP
street-stream,1736,TCP
street-stream,1736,UDP
ultimad,1737,TCP
ultimad,1737,UDP
gamegen1,1738,TCP
gamegen1,1738,UDP
webaccess,1739,TCP
webaccess,1739,UDP
encore,1740,TCP
encore,1740,UDP
cisco-net-mgmt,1741,TCP
cisco-net-mgmt,1741,UDP
3Com-nsd,1742,TCP
3Com-nsd,1742,UDP
cinegrfx-lm,1743,TCP
cinegrfx-lm,1743,UDP
ncpm-ft,1744,TCP
ncpm-ft,1744,UDP
remote-winsock,1745,TCP
remote-winsock,1745,UDP
ftrapid-1,1746,TCP
ftrapid-1,1746,UDP
ftrapid-2,1747,TCP
ftrapid-2,1747,UDP
oracle-em1,1748,TCP
oracle-em1,1748,UDP
aspen-services,1749,TCP
aspen-services,1749,UDP
sslp,1750,TCP
sslp,1750,UDP
swiftnet,1751,TCP
swiftnet,1751,UDP
lofr-lm,1752,TCP
lofr-lm,1752,UDP
predatar-comms,1753,TCP
,1753,UDP
oracle-em2,1754,TCP
oracle-em2,1754,UDP
ms-streaming,1755,TCP
ms-streaming,1755,UDP
capfast-lmd,1756,TCP
capfast-lmd,1756,UDP
cnhrp,1757,TCP
cnhrp,1757,UDP
tftp-mcast,1758,TCP
tftp-mcast,1758,UDP
spss-lm,1759,TCP
spss-lm,1759,UDP
www-ldap-gw,1760,TCP
www-ldap-gw,1760,UDP
cft-0,1761,TCP
cft-0,1761,UDP
cft-1,1762,TCP
cft-1,1762,UDP
cft-2,1763,TCP
cft-2,1763,UDP
cft-3,1764,TCP
cft-3,1764,UDP
cft-4,1765,TCP
cft-4,1765,UDP
cft-5,1766,TCP
cft-5,1766,UDP
cft-6,1767,TCP
cft-6,1767,UDP
cft-7,1768,TCP
cft-7,1768,UDP
bmc-net-adm,1769,TCP
bmc-net-adm,1769,UDP
bmc-net-svc,1770,TCP
bmc-net-svc,1770,UDP
vaultbase,1771,TCP
vaultbase,1771,UDP
essweb-gw,1772,TCP
essweb-gw,1772,UDP
kmscontrol,1773,TCP
kmscontrol,1773,UDP
global-dtserv,1774,TCP
global-dtserv,1774,UDP
vdab,1775,TCP
,1775,UDP
femis,1776,TCP
femis,1776,UDP
powerguardian,1777,TCP
powerguardian,1777,UDP
prodigy-intrnet,1778,TCP
prodigy-intrnet,1778,UDP
pharmasoft,1779,TCP
pharmasoft,1779,UDP
dpkeyserv,1780,TCP
dpkeyserv,1780,UDP
answersoft-lm,1781,TCP
answersoft-lm,1781,UDP
hp-hcip,1782,TCP
hp-hcip,1782,UDP
finle-lm,1784,TCP
finle-lm,1784,UDP
windlm,1785,TCP
windlm,1785,UDP
funk-logger,1786,TCP
funk-logger,1786,UDP
funk-license,1787,TCP
funk-license,1787,UDP
psmond,1788,TCP
psmond,1788,UDP
hello,1789,TCP
hello,1789,UDP
nmsp,1790,TCP
nmsp,1790,UDP
ea1,1791,TCP
ea1,1791,UDP
ibm-dt-2,1792,TCP
ibm-dt-2,1792,UDP
rsc-robot,1793,TCP
rsc-robot,1793,UDP
cera-bcm,1794,TCP
cera-bcm,1794,UDP
dpi-proxy,1795,TCP
dpi-proxy,1795,UDP
vocaltec-admin,1796,TCP
vocaltec-admin,1796,UDP
uma,1797,TCP
uma,1797,UDP
etp,1798,TCP
etp,1798,UDP
netrisk,1799,TCP
netrisk,1799,UDP
ansys-lm,1800,TCP
ansys-lm,1800,UDP
msmq,1801,TCP
msmq,1801,UDP
concomp1,1802,TCP
concomp1,1802,UDP
hp-hcip-gwy,1803,TCP
hp-hcip-gwy,1803,UDP
enl,1804,TCP
enl,1804,UDP
enl-name,1805,TCP
enl-name,1805,UDP
musiconline,1806,TCP
musiconline,1806,UDP
fhsp,1807,TCP
fhsp,1807,UDP
oracle-vp2,1808,TCP
oracle-vp2,1808,UDP
oracle-vp1,1809,TCP
oracle-vp1,1809,UDP
jerand-lm,1810,TCP
jerand-lm,1810,UDP
scientia-sdb,1811,TCP
scientia-sdb,1811,UDP
radius,1812,TCP
radius,1812,UDP
radius-acct,1813,TCP
radius-acct,1813,UDP
tdp-suite,1814,TCP
tdp-suite,1814,UDP
mmpft,1815,TCP
mmpft,1815,UDP
harp,1816,TCP
harp,1816,UDP
rkb-oscs,1817,TCP
rkb-oscs,1817,UDP
etftp,1818,TCP
etftp,1818,UDP
plato-lm,1819,TCP
plato-lm,1819,UDP
mcagent,1820,TCP
mcagent,1820,UDP
donnyworld,1821,TCP
donnyworld,1821,UDP
es-elmd,1822,TCP
es-elmd,1822,UDP
unisys-lm,1823,TCP
unisys-lm,1823,UDP
metrics-pas,1824,TCP
metrics-pas,1824,UDP
direcpc-video,1825,TCP
direcpc-video,1825,UDP
ardt,1826,TCP
ardt,1826,UDP
asi,1827,TCP
asi,1827,UDP
itm-mcell-u,1828,TCP
itm-mcell-u,1828,UDP
optika-emedia,1829,TCP
optika-emedia,1829,UDP
net8-cman,1830,TCP
net8-cman,1830,UDP
myrtle,1831,TCP
myrtle,1831,UDP
tht-treasure,1832,TCP
tht-treasure,1832,UDP
udpradio,1833,TCP
udpradio,1833,UDP
ardusuni,1834,TCP
ardusuni,1834,UDP
ardusmul,1835,TCP
ardusmul,1835,UDP
ste-smsc,1836,TCP
ste-smsc,1836,UDP
csoft1,1837,TCP
csoft1,1837,UDP
talnet,1838,TCP
talnet,1838,UDP
netopia-vo1,1839,TCP
netopia-vo1,1839,UDP
netopia-vo2,1840,TCP
netopia-vo2,1840,UDP
netopia-vo3,1841,TCP
netopia-vo3,1841,UDP
netopia-vo4,1842,TCP
netopia-vo4,1842,UDP
netopia-vo5,1843,TCP
netopia-vo5,1843,UDP
direcpc-dll,1844,TCP
direcpc-dll,1844,UDP
altalink,1845,TCP
altalink,1845,UDP
tunstall-pnc,1846,TCP
tunstall-pnc,1846,UDP
slp-notify,1847,TCP
slp-notify,1847,UDP
fjdocdist,1848,TCP
fjdocdist,1848,UDP
alpha-sms,1849,TCP
alpha-sms,1849,UDP
gsi,1850,TCP
gsi,1850,UDP
ctcd,1851,TCP
ctcd,1851,UDP
virtual-time,1852,TCP
virtual-time,1852,UDP
vids-avtp,1853,TCP
vids-avtp,1853,UDP
buddy-draw,1854,TCP
buddy-draw,1854,UDP
fiorano-rtrsvc,1855,TCP
fiorano-rtrsvc,1855,UDP
fiorano-msgsvc,1856,TCP
fiorano-msgsvc,1856,UDP
datacaptor,1857,TCP
datacaptor,1857,UDP
privateark,1858,TCP
privateark,1858,UDP
gammafetchsvr,1859,TCP
gammafetchsvr,1859,UDP
sunscalar-svc,1860,TCP
sunscalar-svc,1860,UDP
lecroy-vicp,1861,TCP
lecroy-vicp,1861,UDP
mysql-cm-agent,1862,TCP
mysql-cm-agent,1862,UDP
msnp,1863,TCP
msnp,1863,UDP
paradym-31port,1864,TCP
paradym-31port,1864,UDP
entp,1865,TCP
entp,1865,UDP
swrmi,1866,TCP
swrmi,1866,UDP
udrive,1867,TCP
udrive,1867,UDP
viziblebrowser,1868,TCP
viziblebrowser,1868,UDP
transact,1869,TCP
transact,1869,UDP
sunscalar-dns,1870,TCP
sunscalar-dns,1870,UDP
canocentral0,1871,TCP
canocentral0,1871,UDP
canocentral1,1872,TCP
canocentral1,1872,UDP
fjmpjps,1873,TCP
fjmpjps,1873,UDP
fjswapsnp,1874,TCP
fjswapsnp,1874,UDP
westell-stats,1875,TCP
westell-stats,1875,UDP
ewcappsrv,1876,TCP
ewcappsrv,1876,UDP
hp-webqosdb,1877,TCP
hp-webqosdb,1877,UDP
drmsmc,1878,TCP
drmsmc,1878,UDP
nettgain-nms,1879,TCP
nettgain-nms,1879,UDP
vsat-control,1880,TCP
vsat-control,1880,UDP
ibm-mqseries2,1881,TCP
ibm-mqseries2,1881,UDP
ecsqdmn,1882,TCP
ecsqdmn,1882,UDP
mqtt,1883,TCP
mqtt,1883,UDP
idmaps,1884,TCP
idmaps,1884,UDP
vrtstrapserver,1885,TCP
vrtstrapserver,1885,UDP
leoip,1886,TCP
leoip,1886,UDP
filex-lport,1887,TCP
filex-lport,1887,UDP
ncconfig,1888,TCP
ncconfig,1888,UDP
unify-adapter,1889,TCP
unify-adapter,1889,UDP
wilkenlistener,1890,TCP
wilkenlistener,1890,UDP
childkey-notif,1891,TCP
childkey-notif,1891,UDP
childkey-ctrl,1892,TCP
childkey-ctrl,1892,UDP
elad,1893,TCP
elad,1893,UDP
o2server-port,1894,TCP
o2server-port,1894,UDP
,1895,TCP
,1895,UDP
b-novative-ls,1896,TCP
b-novative-ls,1896,UDP
metaagent,1897,TCP
metaagent,1897,UDP
cymtec-port,1898,TCP
cymtec-port,1898,UDP
mc2studios,1899,TCP
mc2studios,1899,UDP
ssdp,1900,TCP
ssdp,1900,UDP
fjicl-tep-a,1901,TCP
fjicl-tep-a,1901,UDP
fjicl-tep-b,1902,TCP
fjicl-tep-b,1902,UDP
linkname,1903,TCP
linkname,1903,UDP
fjicl-tep-c,1904,TCP
fjicl-tep-c,1904,UDP
sugp,1905,TCP
sugp,1905,UDP
tpmd,1906,TCP
tpmd,1906,UDP
intrastar,1907,TCP
intrastar,1907,UDP
dawn,1908,TCP
dawn,1908,UDP
global-wlink,1909,TCP
global-wlink,1909,UDP
ultrabac,1910,TCP
ultrabac,1910,UDP
mtp,1911,TCP
mtp,1911,UDP
rhp-iibp,1912,TCP
rhp-iibp,1912,UDP
armadp,1913,TCP
armadp,1913,UDP
elm-momentum,1914,TCP
elm-momentum,1914,UDP
facelink,1915,TCP
facelink,1915,UDP
persona,1916,TCP
persona,1916,UDP
noagent,1917,TCP
noagent,1917,UDP
can-nds,1918,TCP
can-nds,1918,UDP
can-dch,1919,TCP
can-dch,1919,UDP
can-ferret,1920,TCP
can-ferret,1920,UDP
noadmin,1921,TCP
noadmin,1921,UDP
tapestry,1922,TCP
tapestry,1922,UDP
spice,1923,TCP
spice,1923,UDP
xiip,1924,TCP
xiip,1924,UDP
discovery-port,1925,TCP
discovery-port,1925,UDP
egs,1926,TCP
egs,1926,UDP
videte-cipc,1927,TCP
videte-cipc,1927,UDP
emsd-port,1928,TCP
emsd-port,1928,UDP
bandwiz-system,1929,TCP
bandwiz-system,1929,UDP
driveappserver,1930,TCP
driveappserver,1930,UDP
amdsched,1931,TCP
amdsched,1931,UDP
ctt-broker,1932,TCP
ctt-broker,1932,UDP
xmapi,1933,TCP
xmapi,1933,UDP
xaapi,1934,TCP
xaapi,1934,UDP
macromedia-fcs,1935,TCP
macromedia-fcs,1935,UDP
jetcmeserver,1936,TCP
jetcmeserver,1936,UDP
jwserver,1937,TCP
jwserver,1937,UDP
jwclient,1938,TCP
jwclient,1938,UDP
jvserver,1939,TCP
jvserver,1939,UDP
jvclient,1940,TCP
jvclient,1940,UDP
dic-aida,1941,TCP
dic-aida,1941,UDP
res,1942,TCP
res,1942,UDP
beeyond-media,1943,TCP
beeyond-media,1943,UDP
close-combat,1944,TCP
close-combat,1944,UDP
dialogic-elmd,1945,TCP
dialogic-elmd,1945,UDP
tekpls,1946,TCP
tekpls,1946,UDP
sentinelsrm,1947,TCP
sentinelsrm,1947,UDP
eye2eye,1948,TCP
eye2eye,1948,UDP
ismaeasdaqlive,1949,TCP
ismaeasdaqlive,1949,UDP
ismaeasdaqtest,1950,TCP
ismaeasdaqtest,1950,UDP
bcs-lmserver,1951,TCP
bcs-lmserver,1951,UDP
mpnjsc,1952,TCP
mpnjsc,1952,UDP
rapidbase,1953,TCP
rapidbase,1953,UDP
abr-api,1954,TCP
abr-api,1954,UDP
abr-secure,1955,TCP
abr-secure,1955,UDP
vrtl-vmf-ds,1956,TCP
vrtl-vmf-ds,1956,UDP
unix-status,1957,TCP
unix-status,1957,UDP
dxadmind,1958,TCP
dxadmind,1958,UDP
simp-all,1959,TCP
simp-all,1959,UDP
nasmanager,1960,TCP
nasmanager,1960,UDP
bts-appserver,1961,TCP
bts-appserver,1961,UDP
biap-mp,1962,TCP
biap-mp,1962,UDP
webmachine,1963,TCP
webmachine,1963,UDP
solid-e-engine,1964,TCP
solid-e-engine,1964,UDP
tivoli-npm,1965,TCP
tivoli-npm,1965,UDP
slush,1966,TCP
slush,1966,UDP
sns-quote,1967,TCP
sns-quote,1967,UDP
lipsinc,1968,TCP
lipsinc,1968,UDP
lipsinc1,1969,TCP
lipsinc1,1969,UDP
netop-rc,1970,TCP
netop-rc,1970,UDP
netop-school,1971,TCP
netop-school,1971,UDP
intersys-cache,1972,TCP
intersys-cache,1972,UDP
dlsrap,1973,TCP
dlsrap,1973,UDP
drp,1974,TCP
drp,1974,UDP
tcoflashagent,1975,TCP
tcoflashagent,1975,UDP
tcoregagent,1976,TCP
tcoregagent,1976,UDP
tcoaddressbook,1977,TCP
tcoaddressbook,1977,UDP
unisql,1978,TCP
unisql,1978,UDP
unisql-java,1979,TCP
unisql-java,1979,UDP
pearldoc-xact,1980,TCP
pearldoc-xact,1980,UDP
p2pq,1981,TCP
p2pq,1981,UDP
estamp,1982,TCP
estamp,1982,UDP
lhtp,1983,TCP
lhtp,1983,UDP
bb,1984,TCP
bb,1984,UDP
hsrp,1985,TCP
hsrp,1985,UDP
licensedaemon,1986,TCP
licensedaemon,1986,UDP
tr-rsrb-p1,1987,TCP
tr-rsrb-p1,1987,UDP
tr-rsrb-p2,1988,TCP
tr-rsrb-p2,1988,UDP
tr-rsrb-p3,1989,TCP
tr-rsrb-p3,1989,UDP
mshnet,1989,TCP
mshnet,1989,UDP
stun-p1,1990,TCP
stun-p1,1990,UDP
stun-p2,1991,TCP
stun-p2,1991,UDP
stun-p3,1992,TCP
stun-p3,1992,UDP
ipsendmsg,1992,TCP
ipsendmsg,1992,UDP
snmp-tcp-port,1993,TCP
snmp-tcp-port,1993,UDP
stun-port,1994,TCP
stun-port,1994,UDP
perf-port,1995,TCP
perf-port,1995,UDP
tr-rsrb-port,1996,TCP
tr-rsrb-port,1996,UDP
gdp-port,1997,TCP
gdp-port,1997,UDP
x25-svc-port,1998,TCP
x25-svc-port,1998,UDP
tcp-id-port,1999,TCP
tcp-id-port,1999,UDP
cisco-sccp,2000,TCP
cisco-sccp,2000,UDP
dc,2001,TCP
wizard,2001,UDP
globe,2002,TCP
globe,2002,UDP
brutus,2003,TCP
brutus,2003,UDP
mailbox,2004,TCP
emce,2004,UDP
berknet,2005,TCP
oracle,2005,UDP
invokator,2006,TCP
raid-cd,2006,UDP
dectalk,2007,TCP
raid-am,2007,UDP
conf,2008,TCP
terminaldb,2008,UDP
news,2009,TCP
whosockami,2009,UDP
search,2010,TCP
pipe-server,2010,UDP
pipe_server,2010,UDP
raid-cc,2011,TCP
servserv,2011,UDP
ttyinfo,2012,TCP
raid-ac,2012,UDP
raid-am,2013,TCP
raid-cd,2013,UDP
troff,2014,TCP
raid-sf,2014,UDP
cypress,2015,TCP
raid-cs,2015,UDP
bootserver,2016,TCP
bootserver,2016,UDP
cypress-stat,2017,TCP
bootclient,2017,UDP
terminaldb,2018,TCP
rellpack,2018,UDP
whosockami,2019,TCP
about,2019,UDP
xinupageserver,2020,TCP
xinupageserver,2020,UDP
servexec,2021,TCP
xinuexpansion1,2021,UDP
down,2022,TCP
xinuexpansion2,2022,UDP
xinuexpansion3,2023,TCP
xinuexpansion3,2023,UDP
xinuexpansion4,2024,TCP
xinuexpansion4,2024,UDP
ellpack,2025,TCP
xribs,2025,UDP
scrabble,2026,TCP
scrabble,2026,UDP
shadowserver,2027,TCP
shadowserver,2027,UDP
submitserver,2028,TCP
submitserver,2028,UDP
hsrpv6,2029,TCP
hsrpv6,2029,UDP
device2,2030,TCP
device2,2030,UDP
mobrien-chat,2031,TCP
mobrien-chat,2031,UDP
blackboard,2032,TCP
blackboard,2032,UDP
glogger,2033,TCP
glogger,2033,UDP
scoremgr,2034,TCP
scoremgr,2034,UDP
imsldoc,2035,TCP
imsldoc,2035,UDP
e-dpnet,2036,TCP
e-dpnet,2036,UDP
applus,2037,TCP
applus,2037,UDP
objectmanager,2038,TCP
objectmanager,2038,UDP
prizma,2039,TCP
prizma,2039,UDP
lam,2040,TCP
lam,2040,UDP
interbase,2041,TCP
interbase,2041,UDP
isis,2042,TCP
isis,2042,UDP
isis-bcast,2043,TCP
isis-bcast,2043,UDP
rimsl,2044,TCP
rimsl,2044,UDP
cdfunc,2045,TCP
cdfunc,2045,UDP
sdfunc,2046,TCP
sdfunc,2046,UDP
dls,2047,TCP
dls,2047,UDP
dls-monitor,2048,TCP
dls-monitor,2048,UDP
shilp,2049,TCP
shilp,2049,UDP
nfs,2049,TCP
nfs,2049,UDP
nfs,2049,SCTP
av-emb-config,2050,TCP
av-emb-config,2050,UDP
epnsdp,2051,TCP
epnsdp,2051,UDP
clearvisn,2052,TCP
clearvisn,2052,UDP
lot105-ds-upd,2053,TCP
lot105-ds-upd,2053,UDP
weblogin,2054,TCP
weblogin,2054,UDP
iop,2055,TCP
iop,2055,UDP
omnisky,2056,TCP
omnisky,2056,UDP
rich-cp,2057,TCP
rich-cp,2057,UDP
newwavesearch,2058,TCP
newwavesearch,2058,UDP
bmc-messaging,2059,TCP
bmc-messaging,2059,UDP
teleniumdaemon,2060,TCP
teleniumdaemon,2060,UDP
netmount,2061,TCP
netmount,2061,UDP
icg-swp,2062,TCP
icg-swp,2062,UDP
icg-bridge,2063,TCP
icg-bridge,2063,UDP
icg-iprelay,2064,TCP
icg-iprelay,2064,UDP
dlsrpn,2065,TCP
dlsrpn,2065,UDP
aura,2066,TCP
aura,2066,UDP
dlswpn,2067,TCP
dlswpn,2067,UDP
avauthsrvprtcl,2068,TCP
avauthsrvprtcl,2068,UDP
